customer_id,signup_date,acquisition_channel,acquisition_cost,age,gender,country,state,city,customer_segment,email_verified,phone_verified
CU_007739,2024-06-21,affiliate,124.33,32,O,KW,IA,Erikside,casual,True,True
CU_007740,2024-09-12,paid_search,26.95,18,O,NO,NV,Port Shanefurt,casual,True,False
CU_007741,2024-07-14,paid_search,43.05,40,M,AT,ME,New Samantha,casual,False,True
CU_007742,2024-12-09,social_media,41.76,37,F,FJ,SD,Bowmanchester,casual,True,True
CU_007743,2024-09-08,paid_search,69.54,36,F,KN,MO,Turnerside,casual,False,True
CU_007744,2024-05-28,paid_search,30.41,42,F,ME,FM,Tuckerberg,casual,True,True
CU_007745,2024-05-13,paid_search,90.05,41,F,BO,AZ,Santosburgh,regular,True,True
CU_007746,2024-10-02,social_media,17.87,22,M,JP,MP,North Johnborough,casual,True,False
CU_007747,2024-04-26,paid_search,57.23,26,F,MC,AZ,Melissatown,regular,False,False
CU_007748,2024-07-29,organic,0.0,35,O,FM,TX,Levyberg,casual,True,True
CU_007749,2024-08-15,affiliate,29.34,29,M,JM,AS,Brockberg,casual,True,True
CU_007750,2024-09-15,organic,0.0,33,M,LY,KY,South Michael,regular,True,False
CU_007751,2024-01-03,paid_search,52.72,29,O,BI,NE,New Gregory,casual,True,True
CU_007752,2024-01-23,social_media,24.23,27,F,NZ,WV,New Andrea,casual,True,True
CU_007753,2024-08-29,paid_search,50.27,22,O,ME,HI,New Diane,casual,True,False
CU_007754,2024-07-19,affiliate,48.68,18,M,TG,GA,South Deborah,casual,True,True
CU_007755,2024-08-23,paid_search,69.07,31,M,SV,SC,Port Mary,casual,True,True
CU_007756,2024-02-11,affiliate,108.31,26,F,SY,SD,Blackfort,casual,True,True
CU_007757,2024-10-01,organic,0.0,18,M,LK,PW,West Henrybury,casual,True,True
CU_007758,2024-08-30,affiliate,60.35,26,F,MH,MH,Mejiabury,regular,False,True
CU_007759,2024-08-11,organic,0.0,42,M,BR,NC,Bethland,casual,True,True
CU_007760,2024-09-04,organic,0.0,29,F,BR,VA,Maldonadoshire,casual,True,True
CU_007761,2024-09-06,paid_search,27.38,23,O,ER,TX,Lake Jamesbury,casual,True,False
CU_007762,2024-10-10,paid_search,66.58,37,M,KR,VT,Cortezstad,casual,True,True
CU_007763,2024-11-21,organic,0.0,39,O,AF,GU,Lucerotown,regular,True,True
CU_007764,2024-03-22,paid_search,45.24,36,F,SA,NJ,Adamside,casual,True,True
CU_007765,2024-04-10,affiliate,81.66,23,F,TG,PW,Ashleyshire,casual,True,True
CU_007766,2024-09-25,affiliate,63.27,26,O,VA,RI,Gonzalezstad,casual,True,True
CU_007767,2024-10-26,affiliate,115.58,39,O,PH,MS,Bushchester,casual,True,False
CU_007768,2024-07-19,paid_search,81.67,39,O,CN,WI,East Amytown,whale,True,True
CU_007769,2024-03-25,organic,0.0,43,F,LR,PW,Charlesview,casual,True,False
CU_007770,2024-02-01,affiliate,70.91,35,O,TG,KY,Joshuaburgh,casual,True,True
CU_007771,2024-01-20,organic,0.0,34,M,DK,MH,Brandimouth,casual,True,False
CU_007772,2024-01-20,paid_search,97.29,34,O,BZ,ID,Lake Austin,regular,True,True
CU_007773,2024-11-30,organic,0.0,20,F,LR,RI,West Kellyshire,casual,True,True
CU_007774,2024-04-25,social_media,66.08,26,O,NG,IL,Danielville,casual,True,False
CU_007775,2024-02-24,social_media,27.42,38,F,AR,PA,Jimenezmouth,regular,True,True
CU_007776,2024-07-30,paid_search,40.76,35,F,CD,TX,Port Lindsay,casual,True,True
CU_007777,2024-04-08,organic,0.0,21,F,NP,IN,Avilatown,casual,False,True
CU_007778,2024-07-03,social_media,33.22,19,O,LT,VA,West Calvinbury,regular,True,False
CU_007779,2024-02-01,organic,0.0,49,O,SB,FM,East John,whale,True,True
CU_007780,2024-05-21,affiliate,74.9,33,M,CR,MT,Bridgesmouth,casual,True,True
CU_007781,2024-11-09,social_media,40.94,46,F,BB,VT,Port Erika,regular,True,False
CU_007782,2024-11-28,social_media,49.89,24,M,GM,SC,East Zacharymouth,casual,True,True
CU_007783,2024-04-12,social_media,35.6,21,M,BI,FM,West Shirley,regular,True,False
CU_007784,2024-11-23,organic,0.0,35,M,KP,TX,Harmonmouth,casual,True,True
CU_007785,2024-05-29,organic,0.0,41,O,CU,GU,North Rebeccamouth,casual,True,False
CU_007786,2024-05-03,paid_search,96.66,19,O,AE,MD,Sanchezfort,casual,True,True
CU_007787,2024-01-03,social_media,19.83,25,O,GM,CA,West Catherineborough,casual,True,False
CU_007788,2024-12-31,paid_search,62.97,39,O,GY,CT,New Williamburgh,casual,True,False
CU_007789,2024-09-11,affiliate,93.94,18,O,GY,AR,Dennismouth,casual,False,True
CU_007790,2024-08-28,social_media,37.88,29,F,TT,FM,Emilytown,casual,True,False
CU_007791,2024-01-27,paid_search,89.7,36,O,AR,IA,New Lauriebury,whale,True,True
CU_007792,2024-05-14,organic,0.0,39,F,MA,MT,Amystad,casual,True,True
CU_007793,2024-09-28,affiliate,60.72,41,F,VC,CO,North Davidhaven,regular,True,True
CU_007794,2024-04-06,paid_search,38.46,18,M,DE,ME,Lake Johnnyside,casual,True,True
CU_007795,2024-01-26,organic,0.0,35,M,BT,NV,East Aprilchester,regular,False,True
CU_007796,2024-06-16,paid_search,76.69,27,F,BI,NE,Patelborough,regular,True,True
CU_007797,2024-01-01,social_media,29.86,37,F,ER,WV,West Ashleyshire,casual,True,True
CU_007798,2024-03-25,affiliate,86.67,35,F,QA,VI,East Elizabethtown,casual,True,True
CU_007799,2024-04-04,affiliate,40.94,32,O,IT,ID,Elizabethview,regular,True,True
CU_007800,2024-07-08,paid_search,63.69,22,F,GH,VA,West Kevin,regular,True,True
CU_007801,2024-02-17,affiliate,98.69,30,F,CA,AZ,Wardton,casual,True,False
CU_007802,2024-06-25,affiliate,32.94,30,M,AO,LA,Smithtown,casual,False,True
CU_007803,2024-12-20,organic,0.0,18,M,ZM,LA,East Davidmouth,casual,False,True
CU_007804,2024-02-14,affiliate,66.79,41,M,MM,MA,Duncanberg,casual,True,True
CU_007805,2024-01-12,paid_search,116.0,30,M,BE,VA,Wolfberg,casual,True,True
CU_007806,2024-01-22,social_media,62.79,39,F,LA,TX,Lake Jesse,casual,True,True
CU_007807,2024-11-05,paid_search,69.95,36,M,MK,NE,Andersonland,casual,True,True
CU_007808,2024-03-15,social_media,43.37,40,O,RW,MS,Lake Alexandraside,regular,False,True
CU_007809,2024-08-17,paid_search,42.53,18,O,TV,OH,Espinozamouth,whale,True,True
CU_007810,2024-03-18,paid_search,56.18,37,M,RW,NE,Mossstad,regular,True,True
CU_007811,2024-01-27,affiliate,50.18,18,M,BI,IL,Marshallland,casual,True,True
CU_007812,2024-03-04,affiliate,40.61,25,F,CN,WY,New Amanda,casual,True,True
CU_007813,2024-06-09,paid_search,75.99,32,O,SN,OK,New Stephen,casual,True,True
CU_007814,2024-10-23,affiliate,45.06,36,F,ZW,AS,North Joshua,casual,True,True
CU_007815,2024-12-13,paid_search,52.55,28,F,PY,IN,West Michaelshire,casual,False,False
CU_007816,2024-12-20,paid_search,118.42,21,F,ID,MD,Jocelynchester,regular,True,True
CU_007817,2024-03-01,organic,0.0,34,F,SE,AS,Lake Jillmouth,casual,True,True
CU_007818,2024-06-12,affiliate,140.09,24,F,RS,IN,Danielside,casual,True,False
CU_007819,2024-02-25,paid_search,67.68,45,O,LA,AK,Nixonshire,casual,True,True
CU_007820,2024-04-26,affiliate,59.43,38,M,KM,MO,Jessicaton,regular,True,True
CU_007821,2024-03-20,social_media,38.74,43,M,HU,SC,West Nancymouth,casual,True,True
CU_007822,2024-05-02,affiliate,45.06,40,M,SE,MA,New Daniel,regular,True,True
CU_007823,2024-11-08,paid_search,82.7,34,F,SR,SC,Johnfurt,casual,True,True
CU_007824,2024-06-07,affiliate,65.65,30,F,WS,DC,West Rachelport,regular,False,True
CU_007825,2024-06-04,paid_search,70.77,33,O,US,ID,New Ian,casual,True,True
CU_007826,2024-03-23,paid_search,57.49,30,O,BR,TX,Johnathanchester,casual,True,False
CU_007827,2024-04-13,affiliate,45.46,22,M,GT,NC,Melaniemouth,regular,False,True
CU_007828,2024-09-28,social_media,20.53,22,O,AG,DC,Lake Taylorland,casual,False,True
CU_007829,2024-04-07,social_media,35.28,42,F,MH,ID,Hansenview,casual,True,True
CU_007830,2024-10-24,affiliate,65.52,25,F,ER,AR,Michaelstad,casual,True,True
CU_007831,2024-07-04,paid_search,40.17,30,F,WS,MA,Lake Luis,casual,True,True
CU_007832,2024-09-16,organic,0.0,31,O,JM,WV,South Katherinehaven,casual,True,False
CU_007833,2024-07-30,affiliate,91.92,34,O,KN,OR,Bryanthaven,casual,False,True
CU_007834,2024-09-15,organic,0.0,25,O,SL,ND,Lake Jennifer,casual,True,False
CU_007835,2024-10-05,paid_search,81.93,30,M,ZA,DC,Port Saraton,casual,True,False
CU_007836,2024-07-23,affiliate,99.55,25,O,PH,WI,Lake Elizabeth,whale,True,False
CU_007837,2024-09-06,social_media,34.7,30,M,IS,AK,Troyland,regular,True,True
CU_007838,2024-05-16,organic,0.0,40,F,CM,WY,West Richard,casual,True,False
CU_007839,2024-08-04,paid_search,45.52,34,F,FM,NV,Elizabethside,casual,True,True
CU_007840,2024-05-26,paid_search,38.35,24,F,MD,AL,Codytown,casual,False,True
CU_007841,2024-04-21,affiliate,46.23,33,O,MD,ME,Ortizland,regular,True,True
CU_007842,2024-01-03,affiliate,104.12,38,F,SK,MT,Stephanieberg,regular,False,True
CU_007843,2024-09-28,paid_search,94.1,28,M,NR,DC,Kevinfort,casual,False,False
CU_007844,2024-05-19,social_media,52.44,31,M,BH,UT,Annachester,casual,True,False
CU_007845,2024-06-11,paid_search,80.66,45,F,PW,CO,Port Alexisville,casual,False,True
CU_007846,2024-07-17,social_media,14.58,29,M,SC,NH,Osbornebury,regular,True,True
CU_007847,2024-01-16,social_media,31.74,28,O,HN,GA,Steventon,casual,True,True
CU_007848,2024-11-23,social_media,42.45,29,O,MD,LA,Jeffreytown,regular,True,True
CU_007849,2024-01-13,affiliate,86.36,32,M,PL,IA,West Mary,regular,True,True
CU_007850,2024-09-25,social_media,31.77,20,F,KM,NE,Sandovalview,casual,True,False
CU_007851,2024-08-12,organic,0.0,30,M,US,AS,Port Jasonton,casual,True,False
CU_007852,2024-09-26,affiliate,51.04,29,M,IL,AS,New Toni,casual,True,False
CU_007853,2024-09-06,organic,0.0,31,O,PL,NV,West Richard,casual,False,True
CU_007854,2024-11-19,affiliate,72.26,41,M,TO,GA,Tannerport,casual,True,True
CU_007855,2024-03-02,organic,0.0,38,F,SM,DE,Lake Jamesland,casual,True,True
CU_007856,2024-03-11,social_media,29.51,34,F,SE,NE,Johnbury,whale,False,True
CU_007857,2024-04-10,paid_search,81.4,26,O,BS,GU,Sandrafurt,casual,True,True
CU_007858,2024-01-20,paid_search,63.85,29,F,MR,CT,East Stevenland,regular,True,True
CU_007859,2024-09-27,affiliate,39.51,31,F,PY,AR,East Josephmouth,whale,True,True
CU_007860,2024-07-24,social_media,18.33,21,M,IR,ID,West Pamela,casual,True,True
CU_007861,2024-07-27,paid_search,68.36,30,O,KZ,NJ,Anthonymouth,casual,True,True
CU_007862,2024-12-05,affiliate,56.16,47,O,GE,MS,West Christopher,regular,True,False
CU_007863,2024-12-05,paid_search,63.43,18,F,CF,TN,East David,casual,True,True
CU_007864,2024-08-20,paid_search,31.67,29,O,LU,KS,Lake Carlshire,casual,True,True
CU_007865,2024-03-10,social_media,51.57,21,O,AR,SC,North Nicholas,casual,True,True
CU_007866,2024-01-13,social_media,28.31,38,F,RW,CT,Lake Richard,casual,True,True
CU_007867,2024-08-12,social_media,57.23,32,O,TV,IL,Port Antonioberg,regular,True,True
CU_007868,2024-04-21,paid_search,98.25,36,M,EE,CA,Josephchester,casual,True,True
CU_007869,2024-11-06,social_media,28.3,43,F,OM,SD,Lake Karen,regular,True,True
CU_007870,2024-11-28,paid_search,57.51,36,O,FR,OH,Elizabethmouth,regular,True,True
CU_007871,2024-02-14,social_media,18.05,38,F,NO,DE,Port Robertmouth,regular,True,True
CU_007872,2024-01-27,paid_search,56.3,18,F,SV,WV,Josephberg,casual,True,True
CU_007873,2024-06-05,paid_search,85.73,26,F,NG,WY,New Joshuamouth,casual,True,True
CU_007874,2024-07-06,paid_search,27.65,29,M,KW,IL,Hinesmouth,casual,True,True
CU_007875,2024-08-07,organic,0.0,28,F,SO,FL,Morenostad,casual,False,False
CU_007876,2024-11-21,affiliate,102.9,21,F,BH,ND,West Melissashire,casual,True,True
CU_007877,2024-01-19,paid_search,80.22,23,M,KM,ME,East Laurenberg,casual,True,True
CU_007878,2024-07-19,paid_search,57.33,33,F,FI,MI,Brittanystad,casual,True,False
CU_007879,2024-05-07,affiliate,27.9,50,O,SE,AR,Lake Jillian,casual,False,False
CU_007880,2024-03-07,affiliate,105.11,31,O,YE,MA,New April,casual,True,False
CU_007881,2024-12-19,paid_search,47.58,24,O,LU,AK,Stewartfort,casual,True,False
CU_007882,2024-03-07,organic,0.0,35,F,VC,TN,New Ginamouth,casual,True,True
CU_007883,2024-09-16,organic,0.0,30,F,GH,MN,Kristinaport,casual,True,False
CU_007884,2024-01-29,affiliate,94.91,26,M,CO,MI,West Jane,casual,True,False
CU_007885,2024-07-10,affiliate,122.71,33,O,PY,NM,Olsonport,casual,False,True
CU_007886,2024-08-17,paid_search,33.8,39,O,IS,OK,Bakershire,whale,True,False
CU_007887,2024-03-01,paid_search,58.48,34,O,HN,AZ,Ronaldton,regular,False,True
CU_007888,2024-03-16,paid_search,67.28,38,F,BE,NE,South Ashleyhaven,casual,True,True
CU_007889,2024-08-22,affiliate,139.67,25,F,CR,MS,Amyberg,regular,True,False
CU_007890,2024-11-26,paid_search,54.11,18,F,SZ,TN,Diazstad,regular,True,True
CU_007891,2024-12-17,organic,0.0,19,F,GE,NM,Wheelerside,casual,True,True
CU_007892,2024-04-08,organic,0.0,22,F,MH,MH,Denisefurt,casual,True,True
CU_007893,2024-05-14,affiliate,54.88,29,M,AO,OR,East Davidview,casual,True,True
CU_007894,2024-10-20,social_media,40.16,41,O,AR,NH,Port Michael,regular,True,True
CU_007895,2024-07-02,paid_search,84.69,29,F,MH,VA,New Ryan,regular,False,True
CU_007896,2024-04-05,paid_search,38.04,22,O,BW,WV,Brownbury,regular,True,True
CU_007897,2024-09-28,social_media,55.58,43,M,CV,MP,Taylormouth,regular,True,True
CU_007898,2024-02-20,paid_search,70.34,22,O,TM,FL,Farleystad,casual,True,False
CU_007899,2024-05-06,paid_search,91.27,36,O,SV,MH,Lake Thomasborough,regular,False,True
CU_007900,2024-05-22,social_media,33.95,27,M,CM,TX,Ayalaborough,regular,True,True
CU_007901,2024-03-15,affiliate,69.6,18,O,CO,MN,Lake Marciashire,casual,True,True
CU_007902,2024-09-12,paid_search,83.93,34,O,KG,IA,Stacieberg,whale,True,False
CU_007903,2024-08-29,organic,0.0,37,F,PK,OH,Ericbury,casual,True,True
CU_007904,2024-07-20,paid_search,94.84,34,F,NP,CO,Vargasview,casual,True,False
CU_007905,2024-09-18,social_media,30.21,25,M,TN,MT,Matthewport,regular,True,True
CU_007906,2024-08-18,social_media,49.2,35,M,UY,UT,Jenniferstad,regular,True,True
CU_007907,2024-08-14,social_media,33.23,37,M,PH,VA,East Shaneborough,casual,True,True
CU_007908,2024-10-18,affiliate,49.51,49,F,RS,CT,Mckinneyport,casual,True,True
CU_007909,2024-03-05,paid_search,56.09,48,O,KZ,VA,South Jessica,casual,True,False
CU_007910,2024-04-02,paid_search,50.05,29,M,SM,IN,Port Dustin,whale,True,True
CU_007911,2024-10-15,paid_search,47.32,29,O,KZ,KY,East Jasonborough,casual,True,True
CU_007912,2024-12-13,paid_search,114.95,44,F,MX,VI,South Paul,regular,False,True
CU_007913,2024-04-24,social_media,36.32,44,F,PL,MT,Jenniferview,regular,True,False
CU_007914,2024-12-20,paid_search,36.71,32,F,BB,KY,Rogersstad,casual,False,True
CU_007915,2024-05-02,paid_search,71.2,31,F,BZ,CO,New Nicholas,whale,True,False
CU_007916,2024-10-03,affiliate,100.97,18,F,SD,CO,North Michaelberg,casual,False,True
CU_007917,2024-08-29,social_media,28.73,18,M,KN,VI,New Jennifer,casual,True,True
CU_007918,2024-11-22,organic,0.0,38,M,DK,AZ,Hamptonport,whale,True,True
CU_007919,2024-06-06,paid_search,50.52,27,O,GD,SC,Brianaburgh,casual,True,True
CU_007920,2024-05-14,affiliate,122.26,28,O,SL,VT,South Kimberly,casual,True,False
CU_007921,2024-11-21,organic,0.0,31,F,NL,NM,Nortonburgh,casual,True,True
CU_007922,2024-01-15,affiliate,74.13,19,O,GA,RI,West Holly,whale,True,True
CU_007923,2024-03-07,paid_search,43.37,26,F,GM,PW,Port Danielle,regular,True,False
CU_007924,2024-12-31,affiliate,99.34,41,M,PH,ID,Lake Scott,casual,True,True
CU_007925,2024-03-19,affiliate,41.9,27,O,GM,PA,Carrilloshire,casual,True,True
CU_007926,2024-09-08,affiliate,38.63,33,O,ER,CO,Davidtown,casual,True,True
CU_007927,2024-11-05,paid_search,87.09,30,O,CU,MS,South Scottburgh,casual,True,True
CU_007928,2024-11-29,paid_search,43.77,23,F,BJ,KS,Lake Courtney,whale,True,True
CU_007929,2024-10-16,affiliate,115.49,39,F,MC,NC,Hubershire,casual,True,True
CU_007930,2024-12-13,paid_search,82.2,29,M,TL,WY,Matamouth,casual,False,False
CU_007931,2024-08-19,paid_search,113.66,24,M,GM,VI,Jonesstad,casual,True,True
CU_007932,2024-03-16,affiliate,61.71,34,F,PY,IA,North Michaeltown,regular,True,True
CU_007933,2024-06-10,paid_search,70.55,23,M,TJ,OK,North Angela,casual,True,True
CU_007934,2024-10-05,affiliate,129.73,35,M,GN,AK,Brettborough,casual,True,True
CU_007935,2024-04-24,organic,0.0,39,M,HT,NH,Hornbury,whale,False,True
CU_007936,2024-11-27,social_media,44.45,50,M,CA,DC,Zhangview,whale,True,True
CU_007937,2024-11-24,organic,0.0,29,F,BS,WA,Zacharyton,casual,True,True
CU_007938,2024-07-15,paid_search,90.91,30,F,DJ,TX,Santiagostad,casual,True,False
CU_007939,2024-07-13,social_media,21.83,33,M,UZ,SC,New Edwardside,casual,True,False
CU_007940,2024-01-23,social_media,24.52,32,F,VC,AK,New Brianberg,casual,True,False
CU_007941,2024-07-01,affiliate,123.68,30,O,EC,AK,Millerburgh,casual,False,False
CU_007942,2024-08-25,affiliate,26.47,46,M,GB,DE,Michaelbury,casual,True,False
CU_007943,2024-04-26,paid_search,67.65,20,O,UG,SD,Ashleyton,casual,True,True
CU_007944,2024-11-10,organic,0.0,18,O,CO,IA,North Lisa,whale,True,False
CU_007945,2024-09-10,organic,0.0,35,F,VN,PW,Shahville,regular,False,True
CU_007946,2024-10-11,social_media,36.94,34,O,PK,MN,Clarketown,casual,True,False
CU_007947,2024-09-11,affiliate,69.77,27,F,FJ,GA,North Lori,regular,True,True
CU_007948,2024-09-20,paid_search,70.49,23,M,TG,NC,Port Ryantown,casual,True,False
CU_007949,2024-06-27,social_media,19.97,35,M,UY,LA,South Matthewburgh,casual,True,True
CU_007950,2024-12-02,organic,0.0,37,M,ES,KY,East Sarahton,regular,True,True
CU_007951,2024-04-08,paid_search,65.69,32,O,PA,NY,Snyderstad,casual,True,True
CU_007952,2024-05-17,organic,0.0,30,M,SI,UT,Nguyenside,casual,True,True
CU_007953,2024-12-03,affiliate,72.9,24,O,LU,AL,Baileyville,casual,False,False
CU_007954,2024-11-29,organic,0.0,23,F,KI,MA,West Christinemouth,casual,True,True
CU_007955,2024-04-13,organic,0.0,37,O,EE,MH,South Robert,casual,True,False
CU_007956,2024-03-13,social_media,44.74,36,O,JP,TX,Andersonburgh,casual,True,True
CU_007957,2024-04-27,organic,0.0,23,O,SC,NE,Danville,casual,True,True
CU_007958,2024-01-03,paid_search,49.29,25,O,JO,WI,North Kyle,whale,True,True
CU_007959,2024-06-27,social_media,26.66,41,M,GR,SD,Kathymouth,regular,False,True
CU_007960,2024-09-29,social_media,25.57,29,M,BD,TX,Rebeccaberg,casual,True,True
CU_007961,2024-05-20,affiliate,65.15,38,F,CD,NM,Greenborough,whale,True,False
CU_007962,2024-11-13,paid_search,51.33,38,F,KE,PA,Port Audrey,casual,True,False
CU_007963,2024-02-17,social_media,31.37,43,F,JO,CT,Muellerfurt,casual,True,False
CU_007964,2024-02-11,affiliate,27.94,28,O,PE,KS,South Angelaside,casual,True,True
CU_007965,2024-12-21,paid_search,44.21,41,O,GQ,FM,Elliottstad,casual,True,False
CU_007966,2024-07-21,affiliate,60.73,29,M,SN,MD,Nelsonland,casual,True,True
CU_007967,2024-09-01,paid_search,51.49,39,M,GB,CO,South Debbiechester,regular,True,True
CU_007968,2024-06-15,paid_search,80.99,32,O,PK,SD,South Keith,casual,True,True
CU_007969,2024-11-09,affiliate,118.53,29,F,BW,NY,Webershire,casual,True,True
CU_007970,2024-06-08,organic,0.0,18,O,PG,ND,Jayfort,casual,True,True
CU_007971,2024-08-02,organic,0.0,24,M,BF,CA,West Bailey,casual,True,False
CU_007972,2024-06-20,affiliate,63.45,32,F,CG,NE,Michaelhaven,casual,True,False
CU_007973,2024-01-07,paid_search,58.63,23,F,CY,MH,Tinamouth,casual,True,True
CU_007974,2024-09-08,paid_search,52.6,19,F,ST,AL,Scottport,casual,True,True
CU_007975,2024-10-21,affiliate,87.71,44,F,BB,NJ,South Melvin,casual,False,True
CU_007976,2024-01-26,social_media,25.3,21,O,SE,MP,Brooksshire,casual,True,True
CU_007977,2024-08-23,social_media,20.81,31,F,EE,NE,Port Brendan,casual,True,True
CU_007978,2024-10-20,paid_search,77.74,28,F,GN,TN,South Stephanie,casual,True,True
CU_007979,2024-02-23,paid_search,87.77,30,F,LV,WI,Wilsonstad,casual,True,True
CU_007980,2024-11-14,social_media,22.48,27,F,MW,MH,Branchland,whale,True,True
CU_007981,2024-02-05,affiliate,76.62,35,O,DE,PR,North Anthony,casual,True,True
CU_007982,2024-09-07,affiliate,66.29,33,F,LV,NH,Kristinville,regular,True,True
CU_007983,2024-09-17,paid_search,66.13,39,M,MN,IN,Lake Kevin,whale,True,True
CU_007984,2024-09-28,organic,0.0,34,O,LV,WI,Jamestown,casual,True,True
CU_007985,2024-03-31,social_media,28.75,31,O,TT,ND,Port Matthewfort,casual,True,True
CU_007986,2024-01-07,paid_search,108.82,33,O,SO,IL,Valdezton,regular,True,True
CU_007987,2024-06-15,organic,0.0,30,F,MC,IL,East Rachelview,regular,True,True
CU_007988,2024-06-30,organic,0.0,31,M,BN,GU,Port Dana,casual,True,False
CU_007989,2024-04-20,paid_search,66.18,30,O,LU,SD,East Brianna,regular,True,True
CU_007990,2024-06-16,affiliate,75.19,33,O,LI,NE,Christinamouth,casual,False,True
CU_007991,2024-10-01,organic,0.0,48,M,WS,AS,Velasqueztown,casual,False,True
CU_007992,2024-05-30,organic,0.0,30,F,LK,NM,South Bradleyfort,casual,True,True
CU_007993,2024-03-01,paid_search,67.09,39,F,IR,MS,Port Joshuabury,casual,True,True
CU_007994,2024-05-22,social_media,33.29,28,M,HU,VI,Johnsonton,casual,True,True
CU_007995,2024-10-18,paid_search,45.24,44,O,IT,VA,Lake Mindyfort,casual,True,True
CU_007996,2024-11-30,organic,0.0,38,O,KR,MH,Jamesside,regular,True,True
CU_007997,2024-02-08,affiliate,81.44,30,O,OM,CO,Allenmouth,casual,True,True
CU_007998,2024-08-13,paid_search,57.82,23,O,NZ,HI,West Patriciafort,casual,True,True
CU_007999,2024-01-31,social_media,52.16,18,O,KI,MP,Lake Markstad,casual,True,True
CU_008000,2024-04-24,paid_search,86.36,42,F,SC,NE,Martinezberg,casual,True,False
CU_008001,2024-12-26,paid_search,48.99,41,O,JP,WV,Parkerview,casual,True,False
CU_008002,2024-09-30,social_media,27.23,35,O,DO,NM,Nicoleland,casual,True,True
CU_008003,2024-12-13,paid_search,30.85,32,O,ID,CT,Thompsonborough,regular,True,False
CU_008004,2024-05-29,affiliate,42.07,23,O,KN,KS,North Cynthia,casual,True,False
CU_008005,2024-02-19,paid_search,42.02,19,O,CR,IL,New Molly,regular,True,True
CU_008006,2024-03-24,organic,0.0,28,M,SL,MH,North Lee,regular,True,False
CU_008007,2024-01-26,paid_search,44.08,28,O,AR,AL,Haleville,casual,True,False
CU_008008,2024-10-10,social_media,31.18,29,M,GH,VI,Lake Heather,casual,True,True
CU_008009,2024-09-05,social_media,46.96,27,O,JP,VT,Stacyview,whale,True,True
CU_008010,2024-05-25,paid_search,63.23,28,M,MG,MT,Mcleanfort,casual,True,True
CU_008011,2024-09-23,paid_search,60.76,32,F,BN,MN,Danielmouth,regular,True,True
CU_008012,2024-04-01,social_media,52.41,33,O,CF,UT,Myersport,casual,True,False
CU_008013,2024-08-02,social_media,35.97,22,O,KW,MT,New Christopher,regular,True,False
CU_008014,2024-06-26,paid_search,107.39,25,M,BZ,MO,Mitchellfurt,whale,False,True
CU_008015,2024-10-20,social_media,12.83,36,F,RW,PW,Waltonfurt,casual,True,True
CU_008016,2024-11-14,affiliate,129.42,24,F,MR,GU,Ballfurt,casual,False,True
CU_008017,2024-08-30,paid_search,29.05,44,F,MZ,VI,Timothyfurt,regular,False,True
CU_008018,2024-09-16,affiliate,51.96,35,O,BD,OH,Davidhaven,casual,True,True
CU_008019,2024-04-11,paid_search,60.93,24,M,SV,WA,Melissaberg,regular,True,True
CU_008020,2024-01-03,paid_search,32.15,39,F,TZ,NE,Markmouth,casual,True,True
CU_008021,2024-02-21,social_media,39.14,41,M,ER,CA,Coxport,regular,True,True
CU_008022,2024-07-04,affiliate,131.18,36,M,TO,RI,Morenoshire,regular,True,False
CU_008023,2024-08-28,organic,0.0,43,F,TH,NY,Ferrellmouth,casual,True,False
CU_008024,2024-11-08,paid_search,44.94,44,F,ML,ME,Donaldtown,whale,False,False
CU_008025,2024-03-17,social_media,49.44,29,M,NR,CA,Heatherchester,casual,True,True
CU_008026,2024-03-15,social_media,17.05,44,F,UZ,GA,Bowersbury,casual,True,True
CU_008027,2024-10-21,affiliate,89.89,36,F,KH,NC,Gloverview,casual,True,True
CU_008028,2024-04-11,social_media,46.59,24,M,AU,AR,Mcbrideberg,regular,True,True
CU_008029,2024-12-19,paid_search,43.98,27,O,KP,MT,Harriston,casual,True,False
CU_008030,2024-09-22,paid_search,50.54,40,M,HN,GA,West Johnborough,casual,True,True
CU_008031,2024-03-22,affiliate,58.74,27,O,BT,ND,New Lori,casual,True,True
CU_008032,2024-04-02,affiliate,97.73,42,O,GY,IA,North Danielville,regular,True,False
CU_008033,2024-03-21,paid_search,62.4,34,O,SE,KS,South Michaelhaven,casual,False,False
CU_008034,2024-07-13,paid_search,21.65,37,F,SN,MD,Alexandramouth,casual,True,False
CU_008035,2024-03-10,affiliate,77.98,38,O,MR,DC,Michaelshire,regular,True,False
CU_008036,2024-08-23,affiliate,43.02,19,M,MX,CT,Charlesborough,casual,True,False
CU_008037,2024-11-21,social_media,61.64,36,M,NG,PA,Mayerstad,casual,True,False
CU_008038,2024-05-26,social_media,50.8,39,F,PH,VT,West Charles,casual,True,False
CU_008039,2024-10-05,affiliate,82.07,32,M,PG,OK,Lake Walter,casual,True,True
CU_008040,2024-08-13,social_media,57.86,33,F,LC,CO,West Michael,casual,True,True
CU_008041,2024-12-19,paid_search,80.03,18,O,MY,NE,Mcphersonbury,whale,True,False
CU_008042,2024-10-08,organic,0.0,42,O,KM,IL,Jenniferside,regular,False,False
CU_008043,2024-12-26,affiliate,55.3,18,M,NZ,TN,Carlosside,casual,False,False
CU_008044,2024-07-18,social_media,42.27,35,O,CV,MD,Mckeeville,casual,True,False
