session_id,customer_id,start_time,device_type,browser,country,end_time,duration_minutes,num_bets,total_wagered,net_result
SES_00010417,CU_008470,2024-06-06 09:34:00,desktop,Safari,PA,2024-06-06 09:47:00,13,2,197.45,75.07999999999998
SES_00010418,CU_008470,2024-06-16 19:05:00,mobile,Safari,PA,2024-06-16 19:59:00,54,4,441.61,-441.61
SES_00010419,CU_008470,2024-06-18 20:23:00,mobile,Chrome,PA,2024-06-18 21:31:00,68,5,517.26,241.64999999999998
SES_00010420,CU_008470,2024-06-22 13:08:00,desktop,Chrome,PA,2024-06-22 13:32:00,24,4,552.0699999999999,-159.95
SES_00010421,CU_008470,2024-07-12 18:13:00,mobile,Chrome,PA,2024-07-12 19:13:00,60,5,674.64,468.52
SES_00010422,CU_008470,2024-09-07 17:28:00,desktop,Safari,PA,2024-09-07 17:52:00,24,3,246.73000000000002,-76.27
SES_00010423,CU_008470,2024-10-13 10:51:00,mobile,Chrome,PA,2024-10-13 11:25:00,34,5,432.71999999999997,-186.35000000000002
SES_00010424,CU_008470,2024-11-05 21:36:00,tablet,Firefox,PA,2024-11-05 22:30:00,54,4,267.39,33.27000000000002
SES_00010425,CU_008470,2024-11-11 15:35:00,mobile,Edge,PA,2024-11-11 16:43:00,68,5,449.06,66.40000000000002
SES_00010426,CU_008470,2024-11-19 21:00:00,mobile,Chrome,PA,2024-11-19 21:10:00,10,2,209.66,-209.66
SES_00010427,CU_008470,2024-11-24 18:06:00,desktop,Safari,PA,2024-11-24 18:26:00,20,2,277.81,10.75
SES_00010428,CU_008472,2024-10-16 11:45:00,desktop,Chrome,AD,2024-10-16 12:21:00,36,3,97.36999999999999,101.00000000000001
SES_00010429,CU_008472,2024-11-28 12:17:00,desktop,Safari,AD,2024-11-28 12:31:00,14,3,89.87,31.539999999999996
SES_00010430,CU_008472,2024-12-10 17:31:00,desktop,Firefox,AD,2024-12-10 17:31:00,0,1,28.2,23.720000000000002
SES_00010431,CU_008472,2024-12-16 19:02:00,desktop,Firefox,AD,2024-12-16 19:02:00,0,1,51.91,52.120000000000005
SES_00010432,CU_008472,2024-12-26 21:38:00,mobile,Chrome,AD,2024-12-26 21:52:00,14,3,120.66,74.0
SES_00010433,CU_008475,2024-12-23 14:12:00,mobile,Chrome,LB,2024-12-23 14:42:00,30,4,385.37,423.66
SES_00010434,CU_008475,2024-12-25 10:40:00,mobile,Safari,LB,2024-12-25 11:40:00,60,5,554.95,148.28999999999996
SES_00010435,CU_008475,2024-12-30 14:16:00,mobile,Chrome,LB,2024-12-30 14:40:00,24,4,145.76,155.46
SES_00010436,CU_008482,2024-06-08 22:04:00,mobile,Chrome,NO,2024-06-08 22:04:00,0,1,11.13,12.74
SES_00010437,CU_008482,2024-06-21 21:19:00,tablet,Safari,NO,2024-06-21 21:37:00,18,3,153.6,26.059999999999995
SES_00010438,CU_008482,2024-06-24 10:48:00,mobile,Chrome,NO,2024-06-24 11:18:00,30,3,117.97999999999999,-30.040000000000003
SES_00010439,CU_008482,2024-06-26 21:13:00,mobile,Chrome,NO,2024-06-26 21:21:00,8,2,74.24,-26.099999999999998
SES_00010440,CU_008482,2024-07-07 21:43:00,mobile,Chrome,NO,2024-07-07 21:54:00,11,2,103.31,-103.31
SES_00010441,CU_008482,2024-07-29 16:21:00,tablet,Chrome,NO,2024-07-29 16:21:00,0,1,19.97,23.57
SES_00010442,CU_008482,2024-08-17 21:27:00,mobile,Safari,NO,2024-08-17 21:44:00,17,2,47.82,47.709999999999994
SES_00010443,CU_008482,2024-08-27 14:37:00,mobile,Chrome,NO,2024-08-27 14:55:00,18,2,56.5,7.289999999999996
SES_00010444,CU_008482,2024-10-19 13:44:00,mobile,Chrome,NO,2024-10-19 14:20:00,36,3,79.84,88.89
SES_00010445,CU_008482,2024-10-28 23:35:00,mobile,Chrome,NO,2024-10-28 23:47:00,12,2,75.19,-45.93
SES_00010446,CU_008493,2024-09-10 16:13:00,mobile,Chrome,SB,2024-09-10 16:51:00,38,3,108.0,50.739999999999995
SES_00010447,CU_008493,2024-10-14 14:24:00,mobile,Firefox,SB,2024-10-14 14:50:00,26,3,93.75,-12.689999999999994
SES_00010448,CU_008493,2024-10-26 22:43:00,tablet,Chrome,SB,2024-10-26 22:43:00,0,1,7.87,-7.87
SES_00010449,CU_008493,2024-11-11 14:17:00,mobile,Chrome,SB,2024-11-11 14:27:00,10,2,67.2,73.88
SES_00010450,CU_008493,2024-11-29 09:46:00,desktop,Chrome,SB,2024-11-29 09:46:00,0,1,35.98,31.770000000000003
SES_00010451,CU_008493,2024-12-26 22:36:00,mobile,Firefox,SB,2024-12-26 22:49:00,13,2,67.5,-67.5
SES_00010452,CU_008501,2024-10-22 12:55:00,mobile,Chrome,MW,2024-10-22 13:29:00,34,3,55.47,-6.3799999999999955
SES_00010453,CU_008501,2024-11-11 10:32:00,mobile,Chrome,MW,2024-11-11 10:48:00,16,2,64.28999999999999,33.85
SES_00010454,CU_008501,2024-11-27 20:20:00,desktop,Safari,MW,2024-11-27 20:58:00,38,3,92.15,-92.15
SES_00010455,CU_008501,2024-12-12 22:28:00,mobile,Chrome,MW,2024-12-12 22:28:00,0,1,11.94,-11.94
SES_00010456,CU_008501,2024-12-16 19:31:00,mobile,Safari,MW,2024-12-16 19:31:00,0,1,11.03,-11.03
SES_00010457,CU_008506,2024-11-30 16:49:00,mobile,Firefox,AO,2024-11-30 16:49:00,0,1,57.31,48.72
SES_00010458,CU_008506,2024-12-18 19:44:00,tablet,Firefox,AO,2024-12-18 19:44:00,0,1,43.5,46.28
SES_00010459,CU_008510,2024-11-10 13:28:00,desktop,Chrome,AF,2024-11-10 13:28:00,0,1,52.78,56.59
SES_00010460,CU_008510,2024-11-16 17:00:00,desktop,Safari,AF,2024-11-16 17:00:00,0,1,16.59,-16.59
SES_00010461,CU_008510,2024-11-25 14:22:00,mobile,Safari,AF,2024-11-25 14:48:00,26,3,112.46,-29.220000000000006
SES_00010462,CU_008510,2024-12-27 10:52:00,mobile,Chrome,AF,2024-12-27 11:12:00,20,2,54.78,-30.54
SES_00010463,CU_008515,2024-11-17 21:47:00,mobile,Chrome,TL,2024-11-17 22:42:00,55,6,636.72,-636.72
SES_00010464,CU_008515,2024-11-24 14:53:00,tablet,Safari,TL,2024-11-24 16:08:00,75,6,712.39,-2.4899999999999523
SES_00010465,CU_008515,2024-11-27 20:27:00,tablet,Chrome,TL,2024-11-27 21:05:00,38,3,384.69,138.64999999999998
SES_00010466,CU_008515,2024-12-12 12:24:00,desktop,Safari,TL,2024-12-12 13:04:00,40,6,635.7,-292.20000000000005
SES_00010467,CU_008519,2024-09-28 23:29:00,desktop,Firefox,AL,2024-09-28 23:53:00,24,3,438.69,417.21999999999997
SES_00010468,CU_008519,2024-10-09 11:01:00,mobile,Chrome,AL,2024-10-09 12:06:00,65,6,740.48,-134.47000000000003
SES_00010469,CU_008519,2024-10-17 17:29:00,mobile,Safari,AL,2024-10-17 18:49:00,80,5,420.28999999999996,-29.370000000000005
SES_00010470,CU_008519,2024-10-28 11:04:00,desktop,Chrome,AL,2024-10-28 11:11:00,7,2,231.61,-231.61
SES_00010471,CU_008519,2024-11-12 15:26:00,mobile,Safari,AL,2024-11-12 16:31:00,65,6,751.6899999999999,492.59999999999997
SES_00010472,CU_008519,2024-12-03 15:29:00,desktop,Safari,AL,2024-12-03 15:45:00,16,3,204.23000000000002,108.55999999999999
SES_00010473,CU_008519,2024-12-04 12:35:00,mobile,Chrome,AL,2024-12-04 13:25:00,50,6,511.67999999999995,-23.5
SES_00010474,CU_008519,2024-12-25 11:40:00,mobile,Chrome,AL,2024-12-25 12:14:00,34,3,399.09000000000003,20.61
SES_00010475,CU_008531,2024-04-15 22:22:00,mobile,Chrome,LY,2024-04-15 22:42:00,20,3,125.33,30.760000000000005
SES_00010476,CU_008531,2024-08-02 19:58:00,mobile,Safari,LY,2024-08-02 19:58:00,0,1,27.2,28.69
SES_00010477,CU_008531,2024-09-25 15:28:00,tablet,Safari,LY,2024-09-25 15:42:00,14,2,93.61,-3.2900000000000063
SES_00010478,CU_008531,2024-10-30 10:01:00,mobile,Firefox,LY,2024-10-30 10:01:00,0,1,33.89,30.04
SES_00010479,CU_008531,2024-12-19 10:21:00,mobile,Chrome,LY,2024-12-19 10:37:00,16,2,40.010000000000005,-1.0700000000000038
SES_00010480,CU_008534,2024-01-23 11:32:00,desktop,Firefox,AG,2024-01-23 13:08:00,96,9,2653.7200000000003,247.63000000000022
SES_00010481,CU_008534,2024-01-23 13:38:00,mobile,Safari,AG,2024-01-23 14:12:00,34,3,1302.74,-704.6299999999999
SES_00010482,CU_008534,2024-01-24 15:11:00,mobile,Safari,AG,2024-01-24 16:11:00,60,6,2874.3500000000004,-114.51000000000028
SES_00010483,CU_008534,2024-01-26 09:57:00,mobile,Chrome,AG,2024-01-26 10:52:00,55,6,2495.63,926.0599999999998
SES_00010484,CU_008534,2024-02-02 09:46:00,mobile,Safari,AG,2024-02-02 11:45:00,119,9,3696.09,1412.29
SES_00010485,CU_008534,2024-02-02 12:01:00,tablet,Chrome,AG,2024-02-02 12:18:00,17,2,521.41,63.360000000000014
SES_00010486,CU_008534,2024-02-03 22:08:00,mobile,Chrome,AG,2024-02-04 00:00:00,112,10,3219.22,-637.6299999999999
SES_00010487,CU_008534,2024-02-09 14:47:00,mobile,Chrome,AG,2024-02-09 15:47:00,60,4,561.6700000000001,-363.92
SES_00010488,CU_008534,2024-02-12 10:59:00,mobile,Chrome,AG,2024-02-12 11:47:00,48,6,1835.11,854.0500000000001
SES_00010489,CU_008534,2024-02-15 15:17:00,mobile,Chrome,AG,2024-02-15 16:14:00,57,7,2118.8,-1171.16
SES_00010490,CU_008534,2024-02-22 17:15:00,mobile,Firefox,AG,2024-02-22 18:51:00,96,7,2596.6800000000003,-977.3200000000002
SES_00010491,CU_008534,2024-02-24 22:34:00,mobile,Safari,AG,2024-02-25 00:26:00,112,8,2326.46,956.1899999999999
SES_00010492,CU_008534,2024-03-02 18:49:00,mobile,Chrome,AG,2024-03-02 19:01:00,12,3,725.53,-327.15
SES_00010493,CU_008534,2024-03-14 23:45:00,desktop,Chrome,AG,2024-03-15 01:45:00,120,8,1962.94,-244.67000000000004
SES_00010494,CU_008534,2024-03-15 01:53:00,mobile,Firefox,AG,2024-03-15 02:00:00,7,2,934.05,-229.58999999999992
SES_00010495,CU_008534,2024-04-02 23:27:00,mobile,Firefox,AG,2024-04-03 01:03:00,96,10,4403.35,-1772.7600000000002
SES_00010496,CU_008534,2024-04-03 01:43:00,mobile,Chrome,AG,2024-04-03 01:43:00,0,1,610.67,550.2700000000001
SES_00010497,CU_008534,2024-04-05 20:18:00,mobile,Chrome,AG,2024-04-05 21:18:00,60,7,1848.9699999999998,1738.7400000000002
SES_00010498,CU_008534,2024-04-10 14:52:00,mobile,Chrome,AG,2024-04-10 15:30:00,38,4,1680.75,-17.140000000000043
SES_00010499,CU_008534,2024-04-22 15:26:00,desktop,Chrome,AG,2024-04-22 15:44:00,18,3,1013.26,-658.8700000000001
SES_00010500,CU_008534,2024-04-24 17:18:00,mobile,Firefox,AG,2024-04-24 19:10:00,112,9,2453.92,150.02000000000015
SES_00010501,CU_008534,2024-04-24 19:58:00,mobile,Chrome,AG,2024-04-24 19:58:00,0,1,242.74,-242.74
SES_00010502,CU_008534,2024-05-01 11:28:00,desktop,Edge,AG,2024-05-01 12:04:00,36,4,1089.33,-529.22
SES_00010503,CU_008534,2024-05-14 12:12:00,tablet,Chrome,AG,2024-05-14 14:00:00,108,9,3245.3100000000004,-53.450000000000045
SES_00010504,CU_008534,2024-05-14 14:20:00,mobile,Chrome,AG,2024-05-14 14:20:00,0,1,422.12,-422.12
SES_00010505,CU_008534,2024-05-17 13:54:00,mobile,Safari,AG,2024-05-17 15:54:00,120,11,4335.6,269.2500000000001
SES_00010506,CU_008534,2024-05-27 15:54:00,mobile,Safari,AG,2024-05-27 16:28:00,34,3,1437.19,388.6400000000001
SES_00010507,CU_008534,2024-06-06 12:12:00,tablet,Chrome,AG,2024-06-06 12:42:00,30,3,1369.2299999999998,-1369.2299999999998
SES_00010508,CU_008534,2024-06-25 15:17:00,desktop,Chrome,AG,2024-06-25 17:11:00,114,7,1935.42,-309.6700000000001
SES_00010509,CU_008534,2024-07-13 15:01:00,tablet,Safari,AG,2024-07-13 15:29:00,28,3,951.97,-745.14
SES_00010510,CU_008534,2024-07-14 18:58:00,mobile,Chrome,AG,2024-07-14 20:40:00,102,8,2037.04,899.0
SES_00010511,CU_008534,2024-07-14 21:11:00,mobile,Safari,AG,2024-07-14 21:14:00,3,2,874.3000000000001,261.2599999999999
SES_00010512,CU_008534,2024-07-15 22:08:00,tablet,Chrome,AG,2024-07-15 23:28:00,80,7,2023.3399999999997,857.54
SES_00010513,CU_008534,2024-07-16 22:57:00,mobile,Safari,AG,2024-07-17 00:57:00,120,10,2747.9700000000003,-1601.1200000000001
SES_00010514,CU_008534,2024-07-19 11:07:00,tablet,Safari,AG,2024-07-19 12:55:00,108,8,3393.04,950.9299999999998
SES_00010515,CU_008534,2024-08-02 13:33:00,mobile,Firefox,AG,2024-08-02 14:57:00,84,10,3141.1000000000004,474.81
SES_00010516,CU_008534,2024-08-25 20:25:00,mobile,Safari,AG,2024-08-25 21:50:00,85,7,2048.89,-792.81
SES_00010517,CU_008534,2024-09-19 21:17:00,mobile,Chrome,AG,2024-09-19 23:01:00,104,11,3879.7099999999996,-1644.8399999999997
SES_00010518,CU_008534,2024-11-10 15:09:00,mobile,Chrome,AG,2024-11-10 15:45:00,36,4,990.0799999999999,-368.96999999999997
SES_00010519,CU_008545,2024-07-28 22:55:00,tablet,Chrome,CG,2024-07-28 23:06:00,11,2,96.03,-3.6099999999999923
SES_00010520,CU_008545,2024-07-31 21:28:00,mobile,Chrome,CG,2024-07-31 21:36:00,8,2,210.82999999999998,-210.82999999999998
SES_00010521,CU_008545,2024-08-05 19:02:00,mobile,Chrome,CG,2024-08-05 19:54:00,52,5,674.0,187.66999999999993
SES_00010522,CU_008545,2024-08-09 22:01:00,mobile,Safari,CG,2024-08-09 23:26:00,85,6,703.2199999999999,121.37
SES_00010523,CU_008545,2024-08-15 18:12:00,desktop,Firefox,CG,2024-08-15 18:52:00,40,3,293.46000000000004,-293.46000000000004
SES_00010524,CU_008545,2024-09-14 19:43:00,mobile,Chrome,CG,2024-09-14 20:05:00,22,3,249.87,27.649999999999977
SES_00010525,CU_008545,2024-09-17 14:51:00,mobile,Chrome,CG,2024-09-17 15:27:00,36,4,241.95999999999998,234.32000000000002
SES_00010526,CU_008545,2024-10-04 11:42:00,mobile,Safari,CG,2024-10-04 12:24:00,42,4,452.77,138.78
SES_00010527,CU_008545,2024-10-11 19:54:00,mobile,Chrome,CG,2024-10-11 21:02:00,68,5,545.16,-83.69
SES_00010528,CU_008545,2024-11-21 19:55:00,mobile,Firefox,CG,2024-11-21 21:15:00,80,6,491.08,-286.82
SES_00010529,CU_008545,2024-11-27 11:29:00,mobile,Chrome,CG,2024-11-27 12:33:00,64,5,538.67,290.57000000000005
SES_00010530,CU_008545,2024-12-24 19:39:00,mobile,Safari,CG,2024-12-24 20:31:00,52,5,410.21,112.94999999999999
SES_00010531,CU_008546,2024-10-02 11:10:00,desktop,Chrome,ZM,2024-10-02 12:07:00,57,4,430.84000000000003,-430.84000000000003
SES_00010532,CU_008546,2024-10-03 18:28:00,desktop,Chrome,ZM,2024-10-03 18:55:00,27,4,425.99,224.23999999999998
SES_00010533,CU_008546,2024-10-07 17:29:00,tablet,Safari,ZM,2024-10-07 18:49:00,80,6,626.64,-250.96
SES_00010534,CU_008546,2024-10-13 12:21:00,mobile,Firefox,ZM,2024-10-13 13:01:00,40,5,478.55,13.009999999999984
SES_00010535,CU_008546,2024-10-19 13:51:00,mobile,Chrome,ZM,2024-10-19 14:27:00,36,6,517.5,237.53000000000003
SES_00010536,CU_008546,2024-10-22 20:15:00,desktop,Safari,ZM,2024-10-22 20:51:00,36,5,513.32,-183.06
SES_00010537,CU_008546,2024-11-17 15:08:00,tablet,Chrome,ZM,2024-11-17 16:04:00,56,5,556.0699999999999,-347.77
SES_00010538,CU_008546,2024-11-25 18:55:00,desktop,Firefox,ZM,2024-11-25 19:08:00,13,2,294.12,-27.79000000000002
SES_00010539,CU_008546,2024-12-23 19:04:00,desktop,Safari,ZM,2024-12-23 19:42:00,38,3,361.96000000000004,-361.96000000000004
SES_00010540,CU_008546,2024-12-30 11:31:00,mobile,Firefox,ZM,2024-12-30 11:37:00,6,2,224.95,-22.470000000000013
SES_00010541,CU_008569,2024-05-21 16:49:00,mobile,Chrome,MX,2024-05-21 17:13:00,24,3,76.64,-22.16
SES_00010542,CU_008569,2024-06-01 17:43:00,tablet,Chrome,MX,2024-06-01 17:54:00,11,2,62.96000000000001,69.18
SES_00010543,CU_008569,2024-07-11 09:21:00,desktop,Chrome,MX,2024-07-11 09:35:00,14,2,68.32,66.08000000000001
SES_00010544,CU_008569,2024-07-18 14:47:00,mobile,Chrome,MX,2024-07-18 14:47:00,0,1,61.94,-61.94
SES_00010545,CU_008569,2024-08-04 09:52:00,mobile,Firefox,MX,2024-08-04 10:11:00,19,3,81.33,1.6099999999999959
SES_00010546,CU_008569,2024-08-07 20:35:00,mobile,Safari,MX,2024-08-07 21:09:00,34,3,134.54999999999998,-53.519999999999996
SES_00010547,CU_008569,2024-10-04 18:40:00,desktop,Chrome,MX,2024-10-04 18:47:00,7,2,44.69,-44.69
SES_00010548,CU_008569,2024-10-11 10:26:00,mobile,Chrome,MX,2024-10-11 10:33:00,7,2,59.03999999999999,-59.03999999999999
SES_00010549,CU_008569,2024-10-12 15:45:00,desktop,Chrome,MX,2024-10-12 15:45:00,0,1,25.04,-25.04
SES_00010550,CU_008569,2024-10-21 19:46:00,desktop,Firefox,MX,2024-10-21 19:46:00,0,1,16.19,18.569999999999997
SES_00010551,CU_008578,2024-11-20 14:22:00,mobile,Chrome,NR,2024-11-20 15:16:00,54,5,577.11,-175.27000000000004
SES_00010552,CU_008578,2024-11-23 12:46:00,mobile,Chrome,NR,2024-11-23 12:54:00,8,2,339.67,53.46999999999997
SES_00010553,CU_008578,2024-11-27 23:12:00,mobile,Chrome,NR,2024-11-27 23:24:00,12,3,312.46000000000004,217.01999999999992
SES_00010554,CU_008578,2024-12-17 17:34:00,desktop,Chrome,NR,2024-12-17 18:28:00,54,5,562.3199999999999,236.14999999999998
SES_00010555,CU_008578,2024-12-29 09:43:00,desktop,Chrome,NR,2024-12-29 10:19:00,36,3,431.24,192.01
SES_00010556,CU_008580,2024-06-03 09:26:00,mobile,Chrome,ZW,2024-06-03 09:42:00,16,2,21.6,-21.6
SES_00010557,CU_008580,2024-06-16 20:39:00,mobile,Chrome,ZW,2024-06-16 20:57:00,18,2,94.23,-21.14
SES_00010558,CU_008580,2024-06-21 16:51:00,mobile,Firefox,ZW,2024-06-21 17:19:00,28,3,123.06,127.63
SES_00010559,CU_008580,2024-07-01 18:19:00,desktop,Chrome,ZW,2024-07-01 18:34:00,15,2,110.36,-110.36
SES_00010560,CU_008580,2024-07-12 17:13:00,mobile,Safari,ZW,2024-07-12 17:33:00,20,2,65.28999999999999,-39.59
SES_00010561,CU_008580,2024-07-14 19:49:00,mobile,Chrome,ZW,2024-07-14 19:49:00,0,1,43.31,-43.31
SES_00010562,CU_008580,2024-08-10 12:44:00,desktop,Safari,ZW,2024-08-10 12:44:00,0,1,50.45,-50.45
SES_00010563,CU_008580,2024-08-21 11:17:00,desktop,Firefox,ZW,2024-08-21 11:34:00,17,3,99.28999999999999,48.53
SES_00010564,CU_008580,2024-09-27 19:43:00,tablet,Chrome,ZW,2024-09-27 19:43:00,0,1,25.28,29.04
SES_00010565,CU_008580,2024-10-11 17:03:00,mobile,Chrome,ZW,2024-10-11 17:11:00,8,2,88.09,-88.09
SES_00010566,CU_008582,2024-12-27 22:19:00,mobile,Chrome,ZW,2024-12-27 22:32:00,13,2,90.32,-90.32
SES_00010567,CU_008583,2024-10-17 12:03:00,tablet,Chrome,AZ,2024-10-17 12:51:00,48,4,779.59,-336.5
SES_00010568,CU_008583,2024-10-24 11:58:00,mobile,Firefox,AZ,2024-10-24 13:08:00,70,7,1334.85,-840.9000000000001
SES_00010569,CU_008583,2024-10-31 13:43:00,desktop,Chrome,AZ,2024-10-31 15:19:00,96,8,2527.7699999999995,-595.52
SES_00010570,CU_008583,2024-10-31 15:56:00,mobile,Chrome,AZ,2024-10-31 16:25:00,29,2,732.54,-732.54
SES_00010571,CU_008583,2024-11-04 12:17:00,desktop,Chrome,AZ,2024-11-04 12:39:00,22,3,1533.6799999999998,-1533.6799999999998
SES_00010572,CU_008583,2024-12-03 12:33:00,mobile,Safari,AZ,2024-12-03 14:12:00,99,11,4301.799999999999,180.4600000000001
SES_00010573,CU_008583,2024-12-05 19:06:00,tablet,Chrome,AZ,2024-12-05 20:36:00,90,7,2216.6099999999997,-1378.78
SES_00010574,CU_008583,2024-12-05 21:12:00,mobile,Chrome,AZ,2024-12-05 21:38:00,26,3,972.9,-728.0699999999999
SES_00010575,CU_008583,2024-12-08 18:26:00,tablet,Firefox,AZ,2024-12-08 19:06:00,40,6,1958.3600000000001,1232.3700000000003
SES_00010576,CU_008583,2024-12-14 14:56:00,desktop,Chrome,AZ,2024-12-14 16:38:00,102,9,2735.5499999999997,-605.9300000000001
SES_00010577,CU_008583,2024-12-20 15:40:00,mobile,Chrome,AZ,2024-12-20 17:11:00,91,10,3341.75,126.11000000000007
SES_00010578,CU_008583,2024-12-29 13:13:00,desktop,Firefox,AZ,2024-12-29 14:57:00,104,9,3209.41,1113.0700000000002
SES_00010579,CU_008583,2024-12-29 15:28:00,mobile,Edge,AZ,2024-12-29 16:23:00,55,2,586.28,306.42
SES_00010580,CU_008585,2024-09-02 17:21:00,mobile,Chrome,NL,2024-09-02 17:31:00,10,2,53.94,-53.94
SES_00010581,CU_008585,2024-09-18 16:28:00,tablet,Chrome,NL,2024-09-18 16:28:00,0,1,31.82,-31.82
SES_00010582,CU_008585,2024-10-03 22:15:00,mobile,Firefox,NL,2024-10-03 22:31:00,16,2,39.870000000000005,8.940000000000001
SES_00010583,CU_008585,2024-10-05 21:10:00,mobile,Chrome,NL,2024-10-05 21:26:00,16,3,89.28,-24.600000000000005
SES_00010584,CU_008585,2024-11-07 10:04:00,tablet,Chrome,NL,2024-11-07 10:18:00,14,2,60.01,-60.01
SES_00010585,CU_008585,2024-11-16 09:22:00,mobile,Safari,NL,2024-11-16 09:35:00,13,2,61.55,-61.55
SES_00010586,CU_008585,2024-12-02 10:31:00,mobile,Firefox,NL,2024-12-02 10:31:00,0,1,25.38,26.84
SES_00010587,CU_008585,2024-12-03 11:23:00,desktop,Chrome,NL,2024-12-03 11:35:00,12,3,136.29000000000002,49.459999999999994
SES_00010588,CU_008587,2024-12-25 15:37:00,mobile,Chrome,WS,2024-12-25 15:56:00,19,2,31.85,5.1899999999999995
SES_00010589,CU_008588,2024-02-05 16:56:00,mobile,Chrome,AR,2024-02-05 17:13:00,17,2,79.75,0.04999999999999716
SES_00010590,CU_008588,2024-02-13 18:16:00,mobile,Chrome,AR,2024-02-13 18:44:00,28,3,65.5,-43.35
SES_00010591,CU_008588,2024-02-22 15:25:00,mobile,Chrome,AR,2024-02-22 15:41:00,16,2,51.46,-7.219999999999999
SES_00010592,CU_008588,2024-02-25 19:35:00,desktop,Safari,AR,2024-02-25 19:35:00,0,1,11.66,10.620000000000001
SES_00010593,CU_008588,2024-03-12 23:35:00,desktop,Chrome,AR,2024-03-12 23:51:00,16,3,105.11000000000001,-105.11000000000001
SES_00010594,CU_008588,2024-04-15 20:26:00,desktop,Edge,AR,2024-04-15 20:36:00,10,2,36.02,-12.910000000000002
SES_00010595,CU_008588,2024-04-17 16:05:00,mobile,Firefox,AR,2024-04-17 16:05:00,0,1,52.58,49.8
SES_00010596,CU_008588,2024-04-24 11:18:00,mobile,Safari,AR,2024-04-24 11:48:00,30,3,83.82,-7.8600000000000065
SES_00010597,CU_008588,2024-04-25 16:40:00,mobile,Safari,AR,2024-04-25 16:40:00,0,1,57.34,-57.34
SES_00010598,CU_008588,2024-05-24 15:05:00,desktop,Safari,AR,2024-05-24 15:05:00,0,1,60.39,-60.39
SES_00010599,CU_008588,2024-06-09 21:38:00,mobile,Chrome,AR,2024-06-09 21:38:00,0,1,10.59,11.309999999999999
SES_00010600,CU_008588,2024-07-06 14:05:00,tablet,Chrome,AR,2024-07-06 14:45:00,40,3,117.81,-28.379999999999995
SES_00010601,CU_008588,2024-08-02 22:28:00,desktop,Chrome,AR,2024-08-02 23:06:00,38,3,162.07999999999998,-162.07999999999998
SES_00010602,CU_008588,2024-09-18 16:49:00,mobile,Chrome,AR,2024-09-18 17:03:00,14,2,24.869999999999997,24.47
SES_00010603,CU_008593,2024-11-27 13:24:00,mobile,Chrome,AL,2024-11-27 13:24:00,0,1,51.01,58.199999999999996
SES_00010604,CU_008593,2024-12-07 23:27:00,desktop,Firefox,AL,2024-12-07 23:41:00,14,2,83.89,-83.89
SES_00010605,CU_008593,2024-12-13 20:06:00,desktop,Safari,AL,2024-12-13 20:06:00,0,1,60.25,55.519999999999996
SES_00010606,CU_008611,2024-08-31 18:51:00,desktop,Chrome,TJ,2024-08-31 20:01:00,70,6,732.16,232.5200000000001
SES_00010607,CU_008611,2024-09-08 20:55:00,mobile,Chrome,TJ,2024-09-08 21:27:00,32,3,359.44,-5.100000000000001
SES_00010608,CU_008611,2024-09-14 19:59:00,mobile,Safari,TJ,2024-09-14 20:47:00,48,5,689.3000000000001,-174.5
SES_00010609,CU_008611,2024-09-17 20:32:00,desktop,Chrome,TJ,2024-09-17 21:32:00,60,4,525.82,-68.81999999999998
SES_00010610,CU_008611,2024-10-12 14:07:00,desktop,Safari,TJ,2024-10-12 14:27:00,20,2,132.26,124.54999999999998
SES_00010611,CU_008611,2024-10-14 12:35:00,mobile,Chrome,TJ,2024-10-14 12:41:00,6,2,179.51999999999998,16.64999999999999
SES_00010612,CU_008611,2024-10-26 10:09:00,mobile,Chrome,TJ,2024-10-26 10:49:00,40,5,525.31,-31.81999999999995
SES_00010613,CU_008611,2024-11-18 20:20:00,tablet,Firefox,TJ,2024-11-18 20:28:00,8,2,337.75,-337.75
SES_00010614,CU_008612,2024-05-27 16:32:00,mobile,Chrome,RO,2024-05-27 16:32:00,0,1,61.73,73.03
SES_00010615,CU_008612,2024-06-22 15:13:00,tablet,Safari,RO,2024-06-22 15:27:00,14,2,50.31999999999999,26.7
SES_00010616,CU_008612,2024-06-27 15:30:00,desktop,Chrome,RO,2024-06-27 16:00:00,30,3,106.35,-21.169999999999995
SES_00010617,CU_008612,2024-07-08 19:19:00,mobile,Safari,RO,2024-07-08 19:19:00,0,1,14.57,-14.57
SES_00010618,CU_008612,2024-07-09 13:45:00,desktop,Firefox,RO,2024-07-09 13:45:00,0,1,39.95,41.33
SES_00010619,CU_008612,2024-07-30 20:42:00,mobile,Safari,RO,2024-07-30 20:47:00,5,2,68.67,76.86
SES_00010620,CU_008612,2024-07-31 17:58:00,tablet,Chrome,RO,2024-07-31 18:32:00,34,3,117.78,-77.32
SES_00010621,CU_008612,2024-08-04 16:08:00,desktop,Chrome,RO,2024-08-04 16:48:00,40,3,119.28,53.82999999999999
SES_00010622,CU_008612,2024-08-31 12:53:00,mobile,Firefox,RO,2024-08-31 13:06:00,13,2,65.53,-7.289999999999996
SES_00010623,CU_008612,2024-12-19 09:39:00,mobile,Chrome,RO,2024-12-19 10:13:00,34,3,110.82000000000001,-22.029999999999998
SES_00010624,CU_008635,2024-07-06 12:56:00,mobile,Edge,CU,2024-07-06 13:36:00,40,3,122.29,11.860000000000007
