transaction_id,customer_id,transaction_type,amount,transaction_date,payment_method,is_first_deposit
TXN_00005311,CU_008264,deposit,217.11,2024-07-31,bank_transfer,False
TXN_00005312,CU_008264,deposit,279.44,2024-08-09,bank_transfer,False
TXN_00005313,CU_008264,deposit,143.99,2024-08-17,debit_card,False
TXN_00005314,CU_008264,withdrawal,208.69,2024-08-28,credit_card,False
TXN_00005315,CU_008264,deposit,178.74,2024-09-23,credit_card,False
TXN_00005316,CU_008264,deposit,276.51,2024-10-28,paypal,False
TXN_00005317,CU_008264,deposit,267.96,2024-11-14,bank_transfer,False
TXN_00005318,CU_008264,deposit,314.53,2024-12-22,paypal,False
TXN_00005319,CU_008270,deposit,705.01,2024-11-12,debit_card,True
TXN_00005320,CU_008270,withdrawal,1385.4,2024-11-12,paypal,False
TXN_00005321,CU_008270,withdrawal,1430.18,2024-11-21,bank_transfer,False
TXN_00005322,CU_008270,withdrawal,643.87,2024-12-03,credit_card,False
TXN_00005323,CU_008270,deposit,1276.86,2024-12-13,credit_card,False
TXN_00005324,CU_008270,withdrawal,1303.29,2024-12-25,bank_transfer,False
TXN_00005325,CU_008275,deposit,61.26,2024-04-05,credit_card,True
TXN_00005326,CU_008275,withdrawal,63.77,2024-06-24,bank_transfer,False
TXN_00005327,CU_008275,withdrawal,98.65,2024-08-31,credit_card,False
TXN_00005328,CU_008275,withdrawal,122.23,2024-11-03,debit_card,False
TXN_00005329,CU_008275,deposit,114.91,2024-11-25,paypal,False
TXN_00005330,CU_008288,deposit,94.16,2024-01-16,credit_card,True
TXN_00005331,CU_008288,deposit,147.31,2024-03-14,debit_card,False
TXN_00005332,CU_008288,deposit,132.98,2024-04-12,debit_card,False
TXN_00005333,CU_008288,deposit,98.99,2024-07-09,debit_card,False
TXN_00005334,CU_008288,deposit,149.73,2024-08-06,paypal,False
TXN_00005335,CU_008288,withdrawal,124.53,2024-11-11,credit_card,False
TXN_00005336,CU_008291,deposit,763.69,2024-06-02,debit_card,True
TXN_00005337,CU_008291,deposit,351.88,2024-06-09,credit_card,False
TXN_00005338,CU_008291,deposit,789.16,2024-06-16,credit_card,False
TXN_00005339,CU_008291,deposit,1061.46,2024-07-02,bank_transfer,False
TXN_00005340,CU_008291,withdrawal,1637.91,2024-08-02,bank_transfer,False
TXN_00005341,CU_008291,withdrawal,1398.87,2024-08-08,bank_transfer,False
TXN_00005342,CU_008291,deposit,648.76,2024-08-23,paypal,False
TXN_00005343,CU_008291,withdrawal,751.42,2024-09-15,paypal,False
TXN_00005344,CU_008291,withdrawal,1463.68,2024-10-26,credit_card,False
TXN_00005345,CU_008291,deposit,614.87,2024-11-17,bank_transfer,False
TXN_00005346,CU_008291,withdrawal,1898.83,2024-12-01,paypal,False
TXN_00005347,CU_008291,deposit,1468.37,2024-12-15,bank_transfer,False
TXN_00005348,CU_008291,withdrawal,1850.07,2024-12-17,bank_transfer,False
TXN_00005349,CU_008333,deposit,20.21,2024-07-04,debit_card,True
TXN_00005350,CU_008333,deposit,32.87,2024-08-08,debit_card,False
TXN_00005351,CU_008333,deposit,101.03,2024-09-28,bank_transfer,False
TXN_00005352,CU_008333,withdrawal,187.87,2024-10-01,debit_card,False
TXN_00005353,CU_008333,deposit,101.18,2024-10-24,bank_transfer,False
TXN_00005354,CU_008333,deposit,136.89,2024-11-29,debit_card,False
TXN_00005355,CU_008333,deposit,125.35,2024-12-09,credit_card,False
TXN_00005356,CU_008344,deposit,79.95,2024-10-06,credit_card,True
TXN_00005357,CU_008344,deposit,33.42,2024-11-28,bank_transfer,False
TXN_00005358,CU_008344,deposit,139.81,2024-12-14,debit_card,False
TXN_00005359,CU_008351,deposit,84.13,2024-04-08,debit_card,True
TXN_00005360,CU_008363,deposit,40.75,2024-02-20,paypal,True
TXN_00005361,CU_008363,deposit,113.4,2024-03-17,bank_transfer,False
TXN_00005362,CU_008363,deposit,119.56,2024-08-19,paypal,False
TXN_00005363,CU_008363,deposit,73.65,2024-09-20,paypal,False
TXN_00005364,CU_008363,withdrawal,142.55,2024-11-23,bank_transfer,False
TXN_00005365,CU_008363,deposit,49.01,2024-12-05,credit_card,False
TXN_00005366,CU_008372,deposit,409.49,2024-04-04,debit_card,True
TXN_00005367,CU_008372,deposit,196.5,2024-04-29,paypal,False
TXN_00005368,CU_008372,withdrawal,574.81,2024-05-11,credit_card,False
TXN_00005369,CU_008372,deposit,361.86,2024-05-30,bank_transfer,False
TXN_00005370,CU_008372,deposit,209.71,2024-06-04,paypal,False
TXN_00005371,CU_008372,withdrawal,282.89,2024-09-10,debit_card,False
TXN_00005372,CU_008372,deposit,130.68,2024-10-06,debit_card,False
TXN_00005373,CU_008372,deposit,338.91,2024-11-27,paypal,False
TXN_00005374,CU_008372,deposit,273.53,2024-12-15,credit_card,False
TXN_00005375,CU_008372,deposit,130.2,2024-12-24,credit_card,False
TXN_00005376,CU_008373,deposit,36.65,2024-09-01,paypal,True
TXN_00005377,CU_008373,deposit,141.49,2024-11-15,debit_card,False
TXN_00005378,CU_008376,deposit,40.1,2024-11-26,bank_transfer,True
TXN_00005379,CU_008379,deposit,42.48,2024-11-24,debit_card,True
TXN_00005380,CU_008379,deposit,73.94,2024-12-16,bank_transfer,False
TXN_00005381,CU_008387,deposit,55.24,2024-07-24,credit_card,True
TXN_00005382,CU_008387,withdrawal,188.19,2024-08-11,paypal,False
TXN_00005383,CU_008387,withdrawal,69.13,2024-11-04,debit_card,False
TXN_00005384,CU_008387,deposit,110.31,2024-11-16,debit_card,False
TXN_00005385,CU_008387,deposit,57.8,2024-12-08,credit_card,False
TXN_00005386,CU_008398,deposit,20.29,2024-11-02,credit_card,True
TXN_00005387,CU_008398,deposit,137.83,2024-11-10,paypal,False
TXN_00005388,CU_008398,deposit,80.04,2024-12-04,paypal,False
TXN_00005389,CU_008398,deposit,42.35,2024-12-24,debit_card,False
TXN_00005390,CU_008408,deposit,145.51,2024-08-25,debit_card,True
TXN_00005391,CU_008408,withdrawal,553.6,2024-09-15,paypal,False
TXN_00005392,CU_008408,deposit,119.53,2024-10-12,credit_card,False
TXN_00005393,CU_008408,deposit,177.07,2024-10-16,credit_card,False
TXN_00005394,CU_008408,deposit,220.57,2024-11-20,paypal,False
TXN_00005395,CU_008408,deposit,135.36,2024-12-10,credit_card,False
TXN_00005396,CU_008409,deposit,79.84,2024-09-15,credit_card,True
TXN_00005397,CU_008409,deposit,109.6,2024-11-02,credit_card,False
TXN_00005398,CU_008425,deposit,90.23,2024-06-02,credit_card,True
TXN_00005399,CU_008425,deposit,38.99,2024-10-06,debit_card,False
TXN_00005400,CU_008425,deposit,145.05,2024-12-04,bank_transfer,False
TXN_00005401,CU_008425,deposit,58.41,2024-12-30,paypal,False
TXN_00005402,CU_008445,deposit,516.94,2024-01-08,debit_card,True
TXN_00005403,CU_008445,deposit,554.01,2024-01-08,bank_transfer,False
TXN_00005404,CU_008445,deposit,757.84,2024-01-25,bank_transfer,False
TXN_00005405,CU_008445,withdrawal,1649.32,2024-01-31,debit_card,False
TXN_00005406,CU_008445,deposit,1336.23,2024-03-06,credit_card,False
TXN_00005407,CU_008445,deposit,1132.97,2024-03-10,credit_card,False
TXN_00005408,CU_008445,deposit,909.57,2024-03-19,paypal,False
TXN_00005409,CU_008445,deposit,1090.13,2024-03-24,credit_card,False
TXN_00005410,CU_008445,deposit,618.62,2024-05-17,paypal,False
TXN_00005411,CU_008445,deposit,907.07,2024-05-28,debit_card,False
TXN_00005412,CU_008445,deposit,1408.32,2024-06-19,credit_card,False
TXN_00005413,CU_008445,deposit,613.74,2024-07-11,debit_card,False
TXN_00005414,CU_008445,deposit,1020.1,2024-07-15,debit_card,False
TXN_00005415,CU_008445,withdrawal,1854.11,2024-07-28,paypal,False
TXN_00005416,CU_008445,deposit,389.96,2024-08-09,credit_card,False
TXN_00005417,CU_008445,withdrawal,1571.15,2024-08-19,paypal,False
TXN_00005418,CU_008445,deposit,864.96,2024-09-09,debit_card,False
TXN_00005419,CU_008445,withdrawal,1182.71,2024-09-29,debit_card,False
TXN_00005420,CU_008445,withdrawal,1499.16,2024-10-17,paypal,False
TXN_00005421,CU_008445,deposit,1297.2,2024-12-14,bank_transfer,False
TXN_00005422,CU_008445,withdrawal,1349.08,2024-12-19,debit_card,False
TXN_00005423,CU_008449,deposit,33.06,2024-11-19,debit_card,True
TXN_00005424,CU_008449,deposit,55.48,2024-11-19,credit_card,False
TXN_00005425,CU_008449,withdrawal,93.58,2024-11-24,bank_transfer,False
TXN_00005426,CU_008449,withdrawal,95.21,2024-12-19,bank_transfer,False
TXN_00005427,CU_008463,deposit,45.25,2024-11-24,paypal,True
TXN_00005428,CU_008463,deposit,63.19,2024-12-05,credit_card,False
TXN_00005429,CU_008470,deposit,196.34,2024-04-08,paypal,True
TXN_00005430,CU_008470,deposit,232.35,2024-04-18,bank_transfer,False
TXN_00005431,CU_008470,deposit,348.83,2024-04-19,credit_card,False
TXN_00005432,CU_008470,withdrawal,587.88,2024-04-24,paypal,False
TXN_00005433,CU_008470,withdrawal,376.88,2024-05-12,debit_card,False
TXN_00005434,CU_008470,deposit,260.32,2024-05-16,paypal,False
TXN_00005435,CU_008470,deposit,229.17,2024-05-30,credit_card,False
TXN_00005436,CU_008470,deposit,372.83,2024-06-11,debit_card,False
TXN_00005437,CU_008470,deposit,350.8,2024-06-25,paypal,False
TXN_00005438,CU_008470,deposit,107.22,2024-08-15,paypal,False
TXN_00005439,CU_008470,deposit,228.37,2024-09-11,credit_card,False
TXN_00005440,CU_008470,deposit,197.94,2024-09-28,credit_card,False
TXN_00005441,CU_008470,withdrawal,257.48,2024-11-21,credit_card,False
TXN_00005442,CU_008470,deposit,242.09,2024-12-06,paypal,False
TXN_00005443,CU_008470,deposit,203.97,2024-12-17,debit_card,False
TXN_00005444,CU_008472,deposit,60.91,2024-10-12,debit_card,True
TXN_00005445,CU_008472,deposit,54.2,2024-11-07,debit_card,False
TXN_00005446,CU_008472,deposit,52.42,2024-12-06,debit_card,False
TXN_00005447,CU_008475,deposit,217.12,2024-12-23,bank_transfer,True
TXN_00005448,CU_008475,withdrawal,440.43,2024-12-23,bank_transfer,False
TXN_00005449,CU_008478,deposit,1095.47,2024-12-31,debit_card,True
TXN_00005450,CU_008482,deposit,37.07,2024-06-03,debit_card,True
TXN_00005451,CU_008482,deposit,58.88,2024-06-15,paypal,False
TXN_00005452,CU_008482,deposit,86.87,2024-07-14,debit_card,False
TXN_00005453,CU_008482,deposit,76.29,2024-11-17,bank_transfer,False
TXN_00005454,CU_008482,deposit,117.56,2024-12-16,debit_card,False
TXN_00005455,CU_008493,deposit,26.06,2024-09-02,bank_transfer,True
TXN_00005456,CU_008493,deposit,112.64,2024-11-22,debit_card,False
TXN_00005457,CU_008501,deposit,99.93,2024-10-16,debit_card,True
TXN_00005458,CU_008501,deposit,72.94,2024-10-30,paypal,False
TXN_00005459,CU_008501,deposit,126.52,2024-12-06,credit_card,False
TXN_00005460,CU_008501,deposit,40.26,2024-12-25,credit_card,False
TXN_00005461,CU_008506,deposit,59.42,2024-11-02,bank_transfer,True
TXN_00005462,CU_008510,deposit,91.54,2024-09-27,debit_card,True
TXN_00005463,CU_008515,deposit,212.5,2024-11-17,paypal,True
TXN_00005464,CU_008515,deposit,141.45,2024-12-01,bank_transfer,False
TXN_00005465,CU_008515,deposit,305.94,2024-12-24,paypal,False
TXN_00005466,CU_008519,deposit,323.84,2024-09-28,paypal,True
TXN_00005467,CU_008519,withdrawal,436.94,2024-09-28,bank_transfer,False
TXN_00005468,CU_008519,deposit,319.63,2024-10-11,paypal,False
TXN_00005469,CU_008519,withdrawal,230.02,2024-11-16,paypal,False
TXN_00005470,CU_008519,deposit,272.16,2024-12-06,bank_transfer,False
TXN_00005471,CU_008519,deposit,261.57,2024-12-19,paypal,False
TXN_00005472,CU_008519,deposit,170.74,2024-12-24,paypal,False
TXN_00005473,CU_008531,deposit,67.73,2024-04-01,debit_card,True
TXN_00005474,CU_008531,deposit,96.61,2024-05-06,debit_card,False
TXN_00005475,CU_008531,withdrawal,150.9,2024-11-09,bank_transfer,False
TXN_00005476,CU_008531,deposit,136.44,2024-12-06,paypal,False
TXN_00005477,CU_008534,deposit,1647.69,2024-01-23,bank_transfer,True
TXN_00005478,CU_008534,deposit,1333.48,2024-03-16,credit_card,False
TXN_00005479,CU_008534,deposit,779.66,2024-03-19,debit_card,False
TXN_00005480,CU_008534,deposit,399.35,2024-05-01,paypal,False
TXN_00005481,CU_008534,deposit,1185.1,2024-05-20,credit_card,False
TXN_00005482,CU_008534,deposit,595.9,2024-05-27,bank_transfer,False
TXN_00005483,CU_008534,deposit,610.79,2024-06-13,credit_card,False
TXN_00005484,CU_008534,deposit,530.39,2024-06-22,paypal,False
TXN_00005485,CU_008534,withdrawal,1039.58,2024-07-06,bank_transfer,False
TXN_00005486,CU_008534,deposit,1051.97,2024-07-19,bank_transfer,False
TXN_00005487,CU_008534,deposit,572.96,2024-08-10,bank_transfer,False
TXN_00005488,CU_008534,deposit,305.51,2024-09-03,credit_card,False
TXN_00005489,CU_008534,withdrawal,1990.38,2024-09-14,bank_transfer,False
TXN_00005490,CU_008534,deposit,637.93,2024-10-12,debit_card,False
TXN_00005491,CU_008534,deposit,547.47,2024-10-18,bank_transfer,False
TXN_00005492,CU_008534,withdrawal,1269.89,2024-11-16,debit_card,False
TXN_00005493,CU_008534,deposit,903.53,2024-11-25,bank_transfer,False
TXN_00005494,CU_008545,deposit,132.78,2024-07-02,debit_card,True
TXN_00005495,CU_008545,deposit,325.86,2024-07-02,credit_card,False
TXN_00005496,CU_008545,withdrawal,399.42,2024-07-27,bank_transfer,False
TXN_00005497,CU_008545,withdrawal,243.55,2024-08-07,debit_card,False
TXN_00005498,CU_008545,deposit,365.84,2024-10-09,credit_card,False
TXN_00005499,CU_008545,deposit,241.15,2024-10-11,paypal,False
TXN_00005500,CU_008545,deposit,255.79,2024-11-30,credit_card,False
TXN_00005501,CU_008545,deposit,126.42,2024-12-27,paypal,False
TXN_00005502,CU_008546,deposit,170.64,2024-10-02,paypal,True
TXN_00005503,CU_008546,withdrawal,187.56,2024-10-03,credit_card,False
TXN_00005504,CU_008546,withdrawal,228.25,2024-10-16,bank_transfer,False
TXN_00005505,CU_008546,deposit,150.2,2024-10-28,bank_transfer,False
TXN_00005506,CU_008546,deposit,311.13,2024-11-22,paypal,False
TXN_00005507,CU_008546,deposit,270.87,2024-12-17,bank_transfer,False
TXN_00005508,CU_008546,withdrawal,310.89,2024-12-26,credit_card,False
TXN_00005509,CU_008569,deposit,78.7,2024-05-21,bank_transfer,True
TXN_00005510,CU_008569,deposit,47.11,2024-07-28,bank_transfer,False
TXN_00005511,CU_008569,deposit,115.68,2024-09-19,debit_card,False
TXN_00005512,CU_008569,withdrawal,148.43,2024-11-25,paypal,False
TXN_00005513,CU_008569,deposit,144.79,2024-12-21,bank_transfer,False
TXN_00005514,CU_008578,deposit,196.8,2024-11-09,bank_transfer,True
TXN_00005515,CU_008578,withdrawal,583.28,2024-11-22,paypal,False
TXN_00005516,CU_008578,withdrawal,190.11,2024-11-28,paypal,False
TXN_00005517,CU_008578,withdrawal,596.61,2024-12-22,paypal,False
TXN_00005518,CU_008580,deposit,56.56,2024-05-22,bank_transfer,True
TXN_00005519,CU_008580,deposit,33.03,2024-06-09,debit_card,False
TXN_00005520,CU_008580,deposit,135.16,2024-08-15,bank_transfer,False
TXN_00005521,CU_008580,withdrawal,100.42,2024-09-27,bank_transfer,False
TXN_00005522,CU_008580,deposit,79.69,2024-10-05,debit_card,False
TXN_00005523,CU_008580,deposit,93.35,2024-12-19,credit_card,False
TXN_00005524,CU_008582,deposit,55.56,2024-12-17,bank_transfer,True
TXN_00005525,CU_008583,deposit,1535.37,2024-10-17,paypal,True
TXN_00005526,CU_008583,deposit,450.97,2024-10-17,debit_card,False
TXN_00005527,CU_008583,deposit,430.03,2024-10-24,debit_card,False
TXN_00005528,CU_008583,deposit,612.85,2024-11-07,paypal,False
TXN_00005529,CU_008583,deposit,384.53,2024-12-24,paypal,False
TXN_00005530,CU_008585,deposit,30.12,2024-08-28,debit_card,True
TXN_00005531,CU_008585,deposit,148.7,2024-11-26,credit_card,False
TXN_00005532,CU_008585,deposit,48.32,2024-12-21,paypal,False
TXN_00005533,CU_008587,deposit,56.2,2024-11-22,credit_card,True
TXN_00005534,CU_008587,withdrawal,84.77,2024-11-26,credit_card,False
TXN_00005535,CU_008587,deposit,79.62,2024-12-10,bank_transfer,False
TXN_00005536,CU_008587,deposit,76.79,2024-12-19,bank_transfer,False
TXN_00005537,CU_008588,deposit,29.53,2024-01-21,paypal,True
TXN_00005538,CU_008588,deposit,83.99,2024-01-29,credit_card,False
TXN_00005539,CU_008588,deposit,113.2,2024-03-09,bank_transfer,False
TXN_00005540,CU_008588,deposit,92.34,2024-03-24,bank_transfer,False
TXN_00005541,CU_008588,deposit,63.78,2024-04-13,paypal,False
TXN_00005542,CU_008588,deposit,98.87,2024-06-01,credit_card,False
TXN_00005543,CU_008588,deposit,64.24,2024-06-04,paypal,False
TXN_00005544,CU_008588,withdrawal,174.9,2024-06-06,bank_transfer,False
TXN_00005545,CU_008588,deposit,141.97,2024-06-24,debit_card,False
TXN_00005546,CU_008588,deposit,130.07,2024-07-12,bank_transfer,False
TXN_00005547,CU_008588,deposit,124.16,2024-10-06,debit_card,False
TXN_00005548,CU_008588,withdrawal,183.39,2024-12-14,paypal,False
TXN_00005549,CU_008588,withdrawal,94.58,2024-12-15,debit_card,False
TXN_00005550,CU_008593,deposit,66.43,2024-11-19,credit_card,True
TXN_00005551,CU_008611,deposit,124.82,2024-08-29,credit_card,True
TXN_00005552,CU_008611,deposit,128.21,2024-09-02,bank_transfer,False
TXN_00005553,CU_008611,deposit,331.07,2024-09-15,credit_card,False
TXN_00005554,CU_008611,deposit,156.46,2024-09-17,bank_transfer,False
TXN_00005555,CU_008611,deposit,388.71,2024-10-04,paypal,False
TXN_00005556,CU_008611,deposit,342.37,2024-10-09,debit_card,False
TXN_00005557,CU_008611,deposit,100.93,2024-11-06,bank_transfer,False
TXN_00005558,CU_008612,deposit,95.2,2024-03-29,bank_transfer,True
TXN_00005559,CU_008612,withdrawal,160.15,2024-04-19,credit_card,False
TXN_00005560,CU_008612,deposit,62.76,2024-06-09,debit_card,False
TXN_00005561,CU_008612,deposit,53.67,2024-07-16,credit_card,False
TXN_00005562,CU_008612,deposit,72.16,2024-09-12,credit_card,False
TXN_00005563,CU_008612,deposit,94.09,2024-12-07,credit_card,False
TXN_00005564,CU_008635,deposit,80.37,2024-06-11,paypal,True
TXN_00005565,CU_008635,withdrawal,53.65,2024-07-03,credit_card,False
TXN_00005566,CU_008635,deposit,72.24,2024-07-11,credit_card,False
TXN_00005567,CU_008635,withdrawal,100.06,2024-07-19,paypal,False
TXN_00005568,CU_008635,withdrawal,194.71,2024-09-04,credit_card,False
TXN_00005569,CU_008635,deposit,61.01,2024-09-14,debit_card,False
TXN_00005570,CU_008635,withdrawal,151.01,2024-10-08,bank_transfer,False
TXN_00005571,CU_008635,deposit,67.28,2024-10-30,credit_card,False
TXN_00005572,CU_008635,deposit,26.73,2024-11-09,credit_card,False
TXN_00005573,CU_008635,withdrawal,175.71,2024-12-16,credit_card,False
TXN_00005574,CU_008637,deposit,71.9,2024-03-10,bank_transfer,True
TXN_00005575,CU_008637,deposit,36.62,2024-04-20,debit_card,False
TXN_00005576,CU_008637,deposit,85.63,2024-04-26,paypal,False
TXN_00005577,CU_008637,deposit,101.48,2024-05-12,debit_card,False
TXN_00005578,CU_008637,deposit,145.55,2024-12-08,paypal,False
TXN_00005579,CU_008642,deposit,25.98,2024-08-26,bank_transfer,True
TXN_00005580,CU_008642,deposit,55.57,2024-11-17,debit_card,False
TXN_00005581,CU_008642,withdrawal,127.28,2024-12-21,paypal,False
TXN_00005582,CU_008655,deposit,376.19,2024-10-18,credit_card,True
TXN_00005583,CU_008655,deposit,109.49,2024-11-11,debit_card,False
TXN_00005584,CU_008655,deposit,187.02,2024-11-29,paypal,False
TXN_00005585,CU_008670,deposit,410.44,2024-01-28,debit_card,True
TXN_00005586,CU_008670,deposit,219.69,2024-01-28,credit_card,False
TXN_00005587,CU_008670,withdrawal,352.42,2024-02-04,bank_transfer,False
TXN_00005588,CU_008670,deposit,399.05,2024-02-09,debit_card,False
TXN_00005589,CU_008670,withdrawal,540.05,2024-02-26,paypal,False
TXN_00005590,CU_008670,deposit,184.75,2024-03-09,credit_card,False
TXN_00005591,CU_008670,deposit,195.66,2024-04-23,bank_transfer,False
TXN_00005592,CU_008670,withdrawal,390.39,2024-05-13,debit_card,False
TXN_00005593,CU_008670,withdrawal,516.57,2024-05-27,credit_card,False
TXN_00005594,CU_008670,deposit,362.68,2024-07-22,paypal,False
TXN_00005595,CU_008670,deposit,327.2,2024-09-05,paypal,False
TXN_00005596,CU_008670,deposit,277.61,2024-09-26,paypal,False
TXN_00005597,CU_008670,deposit,236.91,2024-10-27,paypal,False
TXN_00005598,CU_008670,deposit,157.29,2024-11-28,paypal,False
TXN_00005599,CU_008670,deposit,185.93,2024-12-06,debit_card,False
TXN_00005600,CU_008672,deposit,121.8,2024-09-19,credit_card,True
TXN_00005601,CU_008672,withdrawal,288.44,2024-09-19,paypal,False
TXN_00005602,CU_008672,deposit,290.64,2024-09-23,bank_transfer,False
TXN_00005603,CU_008672,withdrawal,150.02,2024-12-18,debit_card,False
TXN_00005604,CU_008674,deposit,197.01,2024-05-02,bank_transfer,True
TXN_00005605,CU_008674,withdrawal,209.59,2024-05-18,debit_card,False
TXN_00005606,CU_008674,deposit,290.29,2024-06-02,bank_transfer,False
TXN_00005607,CU_008674,deposit,196.89,2024-08-25,paypal,False
TXN_00005608,CU_008674,withdrawal,462.57,2024-09-05,bank_transfer,False
TXN_00005609,CU_008674,deposit,341.41,2024-10-25,bank_transfer,False
TXN_00005610,CU_008683,deposit,35.61,2024-05-12,bank_transfer,True
TXN_00005611,CU_008683,deposit,87.85,2024-09-11,credit_card,False
TXN_00005612,CU_008685,deposit,27.14,2024-01-15,credit_card,True
TXN_00005613,CU_008685,deposit,91.22,2024-03-10,paypal,False
TXN_00005614,CU_008685,deposit,134.84,2024-05-29,paypal,False
TXN_00005615,CU_008685,deposit,106.83,2024-11-30,paypal,False
TXN_00005616,CU_008685,deposit,79.69,2024-12-04,paypal,False
TXN_00005617,CU_008688,deposit,36.2,2024-08-25,credit_card,True
TXN_00005618,CU_008688,withdrawal,171.94,2024-08-25,bank_transfer,False
TXN_00005619,CU_008688,withdrawal,91.96,2024-12-15,credit_card,False
TXN_00005620,CU_008703,deposit,72.58,2024-09-25,paypal,True
TXN_00005621,CU_008703,deposit,114.89,2024-09-25,paypal,False
TXN_00005622,CU_008704,deposit,76.34,2024-07-23,paypal,True
TXN_00005623,CU_008704,deposit,92.47,2024-11-28,bank_transfer,False
TXN_00005624,CU_008709,deposit,205.91,2024-08-01,paypal,True
TXN_00005625,CU_008709,deposit,268.95,2024-08-04,debit_card,False
TXN_00005626,CU_008709,deposit,138.79,2024-08-19,debit_card,False
TXN_00005627,CU_008709,withdrawal,597.15,2024-08-25,bank_transfer,False
TXN_00005628,CU_008709,deposit,202.23,2024-09-26,credit_card,False
TXN_00005629,CU_008709,deposit,359.35,2024-10-09,paypal,False
TXN_00005630,CU_008709,withdrawal,293.18,2024-12-05,bank_transfer,False
TXN_00005631,CU_008728,deposit,99.49,2024-12-17,paypal,True
TXN_00005632,CU_008737,deposit,60.21,2024-09-16,debit_card,True
TXN_00005633,CU_008737,withdrawal,148.94,2024-09-16,paypal,False
TXN_00005634,CU_008737,deposit,123.78,2024-11-02,paypal,False
TXN_00005635,CU_008738,deposit,691.13,2024-07-21,credit_card,True
TXN_00005636,CU_008738,deposit,1100.83,2024-08-13,credit_card,False
TXN_00005637,CU_008738,withdrawal,1300.15,2024-08-18,debit_card,False
TXN_00005638,CU_008738,deposit,1439.66,2024-08-26,bank_transfer,False
TXN_00005639,CU_008738,withdrawal,497.37,2024-09-12,debit_card,False
TXN_00005640,CU_008738,deposit,1118.23,2024-10-04,bank_transfer,False
TXN_00005641,CU_008738,deposit,316.72,2024-10-10,credit_card,False
TXN_00005642,CU_008738,withdrawal,1809.39,2024-11-06,debit_card,False
TXN_00005643,CU_008738,deposit,1347.1,2024-11-28,debit_card,False
TXN_00005644,CU_008738,withdrawal,1960.03,2024-12-14,bank_transfer,False
TXN_00005645,CU_008738,deposit,1139.62,2024-12-27,paypal,False
TXN_00005646,CU_008750,deposit,37.04,2024-12-03,debit_card,True
TXN_00005647,CU_008759,deposit,366.94,2024-04-03,bank_transfer,True
TXN_00005648,CU_008759,deposit,198.3,2024-04-07,debit_card,False
TXN_00005649,CU_008759,withdrawal,329.15,2024-04-18,paypal,False
TXN_00005650,CU_008759,withdrawal,415.9,2024-05-08,debit_card,False
TXN_00005651,CU_008759,deposit,257.43,2024-05-25,debit_card,False
TXN_00005652,CU_008759,deposit,356.99,2024-06-03,debit_card,False
TXN_00005653,CU_008759,deposit,343.16,2024-09-04,credit_card,False
TXN_00005654,CU_008759,deposit,250.34,2024-09-25,bank_transfer,False
TXN_00005655,CU_008759,deposit,394.93,2024-10-28,bank_transfer,False
TXN_00005656,CU_008759,deposit,337.63,2024-12-09,bank_transfer,False
TXN_00005657,CU_008759,deposit,235.41,2024-12-22,debit_card,False
TXN_00005658,CU_008759,deposit,251.87,2024-12-29,bank_transfer,False
TXN_00005659,CU_008764,deposit,31.73,2024-08-19,paypal,True
TXN_00005660,CU_008767,deposit,183.63,2024-09-02,bank_transfer,True
TXN_00005661,CU_008767,deposit,288.36,2024-09-17,debit_card,False
TXN_00005662,CU_008767,deposit,217.37,2024-10-18,debit_card,False
TXN_00005663,CU_008767,deposit,171.11,2024-10-28,credit_card,False
TXN_00005664,CU_008767,withdrawal,409.57,2024-11-06,credit_card,False
TXN_00005665,CU_008767,deposit,360.11,2024-12-14,debit_card,False
TXN_00005666,CU_008767,deposit,366.21,2024-12-21,credit_card,False
TXN_00005667,CU_008791,deposit,104.52,2024-03-10,credit_card,True
TXN_00005668,CU_008791,deposit,381.54,2024-03-13,paypal,False
TXN_00005669,CU_008791,deposit,134.48,2024-04-02,debit_card,False
TXN_00005670,CU_008791,deposit,332.36,2024-04-19,debit_card,False
TXN_00005671,CU_008791,withdrawal,506.22,2024-05-26,credit_card,False
TXN_00005672,CU_008791,deposit,321.42,2024-05-27,bank_transfer,False
TXN_00005673,CU_008791,deposit,254.61,2024-07-03,debit_card,False
TXN_00005674,CU_008791,deposit,243.71,2024-08-04,credit_card,False
TXN_00005675,CU_008791,deposit,219.39,2024-08-20,paypal,False
TXN_00005676,CU_008791,deposit,373.55,2024-10-04,bank_transfer,False
TXN_00005677,CU_008791,deposit,233.72,2024-11-04,paypal,False
TXN_00005678,CU_008791,withdrawal,273.47,2024-12-09,debit_card,False
TXN_00005679,CU_008791,deposit,261.6,2024-12-25,bank_transfer,False
TXN_00005680,CU_008794,deposit,69.14,2024-08-08,bank_transfer,True
TXN_00005681,CU_008794,deposit,82.46,2024-12-28,debit_card,False
TXN_00005682,CU_008804,deposit,69.74,2024-02-25,paypal,True
TXN_00005683,CU_008804,deposit,120.34,2024-02-25,bank_transfer,False
TXN_00005684,CU_008804,deposit,129.04,2024-04-04,paypal,False
TXN_00005685,CU_008804,withdrawal,181.57,2024-05-27,paypal,False
TXN_00005686,CU_008804,withdrawal,133.23,2024-09-08,bank_transfer,False
TXN_00005687,CU_008804,deposit,47.11,2024-10-14,bank_transfer,False
TXN_00005688,CU_008810,deposit,84.5,2024-01-02,credit_card,True
TXN_00005689,CU_008810,deposit,40.75,2024-01-22,debit_card,False
